"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_94" 5.90052290680565 2.09558245750543 1.30106865771474 0.187213896856037 0.320663788167943 2.20461479212393 1.53594346932175 1.53228217155751 0.390456848008952 0.00782060476923896 0.486263456158594 0.442506573500377
"cell_95" 5.90585758271025 2.0984565656378 1.32316355583525 0.195612342638216 0.348292036586351 2.21838740546563 1.54544079452097 1.55057271945372 0.421800350801995 -0.000223211944070627 0.509792149222343 0.468981012209473
"cell_96" 5.90605804922065 2.11113851628363 1.33772002712129 0.198360241990002 0.371818171140577 2.22008992691197 1.56317262561592 1.55983955302064 0.454326377832826 -0.00630659229598812 0.529279912726942 0.482488732643264
"cell_97" 5.89528938267198 2.10925901841709 1.34499825277383 0.218245073668021 0.409871816503929 2.22783586950236 1.56551112217337 1.57436671846388 0.466456475050388 0.00279971812795394 0.564759595325982 0.487122711696301
"cell_98" 5.88571698193368 2.10296827448768 1.36188319531103 0.23586230690624 0.425672857279925 2.23252949667009 1.57189686660108 1.56933892895554 0.484182778154627 -0.00147419974697239 0.57191532810034 0.486540969772911
"cell_99" 5.87212956118642 2.10131526370706 1.39348251795301 0.241114711793752 0.431544473234033 2.23946531437583 1.58454902615806 1.58309551857631 0.493765242073462 0.00220088170998212 0.578656318767402 0.495075772763043
"cell_100" 5.87110557829283 2.08586319461504 1.40903539647868 0.242300543854463 0.450129117245217 2.25289720752979 1.60371989082781 1.61470420735806 0.509586289846712 0.00075567012376825 0.585633386355093 0.498039535540672
"cell_101" 5.85324236757374 2.08425104914675 1.43040103884098 0.242652825304555 0.462034687937636 2.2724958225076 1.61800176301454 1.62569251941807 0.5154577495028 0.00141314073623339 0.603610317067471 0.514569384821783
"cell_102" 5.85680277649767 2.09297996501505 1.43498604523354 0.253730922013934 0.480034811312974 2.2705114509694 1.62280461307479 1.63490109225854 0.534242704894693 -0.00471090015944734 0.610067143153941 0.522922447266789
"cell_103" 5.84927180967874 2.10217658216974 1.44997006701118 0.265552221234537 0.511632586746966 2.28870039071848 1.62600288539249 1.6552180678058 0.546702873134636 -0.000625992395967108 0.629663881499313 0.536848111886932
"cell_104" 5.84951076074511 2.11893025963596 1.4679732647139 0.273572129655739 0.522269245048257 2.30620630479938 1.63169766559231 1.66841630783009 0.54604498020509 0.00623059316858752 0.643519551820087 0.545838320362742
"cell_105" 5.84302917770619 2.13720836930815 1.49717731424221 0.282182322094556 0.544677845422737 2.29954432545178 1.63113733854358 1.68819814958186 0.548706943280831 0.014903202044996 0.669954246251643 0.580154873767325
"cell_106" 5.84374383720084 2.16223611864445 1.51845709123327 0.288580575162447 0.578545076399027 2.30975294939812 1.63906393533185 1.70666590951861 0.568806723105144 0.00876443937820946 0.669642269594697 0.590643218865518
"cell_107" 5.8397912308031 2.15850885164956 1.53019980564222 0.308191833092093 0.57683447042267 2.2988028320051 1.65097542373601 1.72357815428905 0.560399593702438 0.00307130889201838 0.66231397703774 0.597287149566525
"cell_108" 5.84349386970164 2.16509204811158 1.54175194243559 0.314754018217064 0.591458417672063 2.30650129029087 1.6427022591931 1.73126234427989 0.573056713567657 0.00169966454532732 0.690491148762836 0.604518742148302
"cell_109" 5.84832074167001 2.15744058583013 1.5472482299998 0.321129762590904 0.610175481715825 2.31704193779553 1.6528270881999 1.73311042872961 0.582151868226264 0.00223506990160065 0.696712144731576 0.641117477265433
